,domain_desc,reference_period_desc,util_practice_desc,class_desc,asd_desc,week_ending,country_code,unit_desc,CV (%),domaincat_desc,region_desc,zip_5,asd_code,begin_code,group_desc,county_ansi,state_name,country_name,county_name,commodity_desc,load_time,source_desc,watershed_desc,statisticcat_desc,freq_desc,end_code,county_code,state_fips_code,short_desc,year,state_alpha,congr_district_code,sector_desc,prodn_practice_desc,Value,agg_level_desc,watershed_code,location_desc,state_ansi
67,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,IOWA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,19,"CORN, GRAIN - ACRES HARVESTED",2002,IA,,CROPS,ALL PRODUCTION PRACTICES,"11,761,392",STATE,00000000,IOWA,19
68,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,IOWA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,19,"CORN, GRAIN - ACRES HARVESTED",1997,IA,,CROPS,ALL PRODUCTION PRACTICES,"11,930,542",STATE,00000000,IOWA,19
69,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,3.3,NOT SPECIFIED,,,,00,FIELD CROPS,,KANSAS,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,20,"CORN, GRAIN - ACRES HARVESTED",2017,KS,,CROPS,ALL PRODUCTION PRACTICES,"5,232,355",STATE,00000000,KANSAS,20
70,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,1.9,NOT SPECIFIED,,,,00,FIELD CROPS,,KANSAS,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,20,"CORN, GRAIN - ACRES HARVESTED",2012,KS,,CROPS,ALL PRODUCTION PRACTICES,"3,948,462",STATE,00000000,KANSAS,20
71,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,20,"CORN, GRAIN - ACRES HARVESTED",2007,KS,,CROPS,ALL PRODUCTION PRACTICES,"3,680,278",STATE,00000000,KANSAS,20
72,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,20,"CORN, GRAIN - ACRES HARVESTED",2002,KS,,CROPS,ALL PRODUCTION PRACTICES,"2,494,179",STATE,00000000,KANSAS,20
73,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,20,"CORN, GRAIN - ACRES HARVESTED",1997,KS,,CROPS,ALL PRODUCTION PRACTICES,"2,454,398",STATE,00000000,KANSAS,20
74,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,3.1,NOT SPECIFIED,,,,00,FIELD CROPS,,KENTUCKY,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,21,"CORN, GRAIN - ACRES HARVESTED",2017,KY,,CROPS,ALL PRODUCTION PRACTICES,"1,255,146",STATE,00000000,KENTUCKY,21
75,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,1.1,NOT SPECIFIED,,,,00,FIELD CROPS,,KENTUCKY,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,21,"CORN, GRAIN - ACRES HARVESTED",2012,KY,,CROPS,ALL PRODUCTION PRACTICES,"1,530,189",STATE,00000000,KENTUCKY,21
76,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KENTUCKY,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,21,"CORN, GRAIN - ACRES HARVESTED",2007,KY,,CROPS,ALL PRODUCTION PRACTICES,"1,313,320",STATE,00000000,KENTUCKY,21
77,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KENTUCKY,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,21,"CORN, GRAIN - ACRES HARVESTED",2002,KY,,CROPS,ALL PRODUCTION PRACTICES,"1,043,990",STATE,00000000,KENTUCKY,21
78,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,KENTUCKY,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,21,"CORN, GRAIN - ACRES HARVESTED",1997,KY,,CROPS,ALL PRODUCTION PRACTICES,"1,135,936",STATE,00000000,KENTUCKY,21
79,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,7.6,NOT SPECIFIED,,,,00,FIELD CROPS,,LOUISIANA,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,22,"CORN, GRAIN - ACRES HARVESTED",2017,LA,,CROPS,ALL PRODUCTION PRACTICES,"488,581",STATE,00000000,LOUISIANA,22
80,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,4.5,NOT SPECIFIED,,,,00,FIELD CROPS,,LOUISIANA,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,22,"CORN, GRAIN - ACRES HARVESTED",2012,LA,,CROPS,ALL PRODUCTION PRACTICES,"524,008",STATE,00000000,LOUISIANA,22
81,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,LOUISIANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,22,"CORN, GRAIN - ACRES HARVESTED",2007,LA,,CROPS,ALL PRODUCTION PRACTICES,"722,387",STATE,00000000,LOUISIANA,22
82,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,LOUISIANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,22,"CORN, GRAIN - ACRES HARVESTED",2002,LA,,CROPS,ALL PRODUCTION PRACTICES,"461,782",STATE,00000000,LOUISIANA,22
83,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,LOUISIANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,22,"CORN, GRAIN - ACRES HARVESTED",1997,LA,,CROPS,ALL PRODUCTION PRACTICES,"422,420",STATE,00000000,LOUISIANA,22
84,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,16.4,NOT SPECIFIED,,,,00,FIELD CROPS,,MAINE,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,23,"CORN, GRAIN - ACRES HARVESTED",2017,ME,,CROPS,ALL PRODUCTION PRACTICES,"7,237",STATE,00000000,MAINE,23
85,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,18.8,NOT SPECIFIED,,,,00,FIELD CROPS,,MAINE,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,23,"CORN, GRAIN - ACRES HARVESTED",2012,ME,,CROPS,ALL PRODUCTION PRACTICES,"5,040",STATE,00000000,MAINE,23
86,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MAINE,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,23,"CORN, GRAIN - ACRES HARVESTED",2007,ME,,CROPS,ALL PRODUCTION PRACTICES,"3,272",STATE,00000000,MAINE,23
87,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MAINE,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,23,"CORN, GRAIN - ACRES HARVESTED",2002,ME,,CROPS,ALL PRODUCTION PRACTICES,"2,660",STATE,00000000,MAINE,23
88,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MAINE,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,23,"CORN, GRAIN - ACRES HARVESTED",1997,ME,,CROPS,ALL PRODUCTION PRACTICES,"3,615",STATE,00000000,MAINE,23
89,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,2.7,NOT SPECIFIED,,,,00,FIELD CROPS,,MARYLAND,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,24,"CORN, GRAIN - ACRES HARVESTED",2017,MD,,CROPS,ALL PRODUCTION PRACTICES,"439,538",STATE,00000000,MARYLAND,24
90,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,2.2,NOT SPECIFIED,,,,00,FIELD CROPS,,MARYLAND,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,24,"CORN, GRAIN - ACRES HARVESTED",2012,MD,,CROPS,ALL PRODUCTION PRACTICES,"435,646",STATE,00000000,MARYLAND,24
91,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MARYLAND,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,24,"CORN, GRAIN - ACRES HARVESTED",2007,MD,,CROPS,ALL PRODUCTION PRACTICES,"460,137",STATE,00000000,MARYLAND,24
92,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MARYLAND,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,24,"CORN, GRAIN - ACRES HARVESTED",2002,MD,,CROPS,ALL PRODUCTION PRACTICES,"406,841",STATE,00000000,MARYLAND,24
93,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MARYLAND,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,24,"CORN, GRAIN - ACRES HARVESTED",1997,MD,,CROPS,ALL PRODUCTION PRACTICES,"403,242",STATE,00000000,MARYLAND,24
94,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,9.8,NOT SPECIFIED,,,,00,FIELD CROPS,,MASSACHUSETTS,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,25,"CORN, GRAIN - ACRES HARVESTED",2017,MA,,CROPS,ALL PRODUCTION PRACTICES,"2,659",STATE,00000000,MASSACHUSETTS,25
95,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,30.2,NOT SPECIFIED,,,,00,FIELD CROPS,,MASSACHUSETTS,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,25,"CORN, GRAIN - ACRES HARVESTED",2012,MA,,CROPS,ALL PRODUCTION PRACTICES,"2,810",STATE,00000000,MASSACHUSETTS,25
96,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MASSACHUSETTS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,25,"CORN, GRAIN - ACRES HARVESTED",2007,MA,,CROPS,ALL PRODUCTION PRACTICES,"2,432",STATE,00000000,MASSACHUSETTS,25
97,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MASSACHUSETTS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,25,"CORN, GRAIN - ACRES HARVESTED",2002,MA,,CROPS,ALL PRODUCTION PRACTICES,"2,573",STATE,00000000,MASSACHUSETTS,25
98,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MASSACHUSETTS,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,25,"CORN, GRAIN - ACRES HARVESTED",1997,MA,,CROPS,ALL PRODUCTION PRACTICES,"5,091",STATE,00000000,MASSACHUSETTS,25
99,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,4.8,NOT SPECIFIED,,,,00,FIELD CROPS,,MICHIGAN,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,26,"CORN, GRAIN - ACRES HARVESTED",2017,MI,,CROPS,ALL PRODUCTION PRACTICES,"2,168,204",STATE,00000000,MICHIGAN,26
100,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,1.5,NOT SPECIFIED,,,,00,FIELD CROPS,,MICHIGAN,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,26,"CORN, GRAIN - ACRES HARVESTED",2012,MI,,CROPS,ALL PRODUCTION PRACTICES,"2,393,504",STATE,00000000,MICHIGAN,26
101,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MICHIGAN,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,26,"CORN, GRAIN - ACRES HARVESTED",2007,MI,,CROPS,ALL PRODUCTION PRACTICES,"2,350,668",STATE,00000000,MICHIGAN,26
102,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MICHIGAN,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,26,"CORN, GRAIN - ACRES HARVESTED",2002,MI,,CROPS,ALL PRODUCTION PRACTICES,"2,007,021",STATE,00000000,MICHIGAN,26
103,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MICHIGAN,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,26,"CORN, GRAIN - ACRES HARVESTED",1997,MI,,CROPS,ALL PRODUCTION PRACTICES,"2,190,146",STATE,00000000,MICHIGAN,26
104,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,2.3,NOT SPECIFIED,,,,00,FIELD CROPS,,MINNESOTA,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,27,"CORN, GRAIN - ACRES HARVESTED",2017,MN,,CROPS,ALL PRODUCTION PRACTICES,"7,790,541",STATE,00000000,MINNESOTA,27
105,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,1.7,NOT SPECIFIED,,,,00,FIELD CROPS,,MINNESOTA,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,27,"CORN, GRAIN - ACRES HARVESTED",2012,MN,,CROPS,ALL PRODUCTION PRACTICES,"8,316,822",STATE,00000000,MINNESOTA,27
106,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MINNESOTA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,27,"CORN, GRAIN - ACRES HARVESTED",2007,MN,,CROPS,ALL PRODUCTION PRACTICES,"7,801,001",STATE,00000000,MINNESOTA,27
107,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MINNESOTA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,27,"CORN, GRAIN - ACRES HARVESTED",2002,MN,,CROPS,ALL PRODUCTION PRACTICES,"6,556,082",STATE,00000000,MINNESOTA,27
108,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MINNESOTA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,27,"CORN, GRAIN - ACRES HARVESTED",1997,MN,,CROPS,ALL PRODUCTION PRACTICES,"6,338,175",STATE,00000000,MINNESOTA,27
109,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,7.4,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSISSIPPI,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,28,"CORN, GRAIN - ACRES HARVESTED",2017,MS,,CROPS,ALL PRODUCTION PRACTICES,"499,944",STATE,00000000,MISSISSIPPI,28
110,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,2.0,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSISSIPPI,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,28,"CORN, GRAIN - ACRES HARVESTED",2012,MS,,CROPS,ALL PRODUCTION PRACTICES,"793,762",STATE,00000000,MISSISSIPPI,28
111,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSISSIPPI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,28,"CORN, GRAIN - ACRES HARVESTED",2007,MS,,CROPS,ALL PRODUCTION PRACTICES,"873,618",STATE,00000000,MISSISSIPPI,28
112,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSISSIPPI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,28,"CORN, GRAIN - ACRES HARVESTED",2002,MS,,CROPS,ALL PRODUCTION PRACTICES,"496,219",STATE,00000000,MISSISSIPPI,28
113,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSISSIPPI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,28,"CORN, GRAIN - ACRES HARVESTED",1997,MS,,CROPS,ALL PRODUCTION PRACTICES,"416,724",STATE,00000000,MISSISSIPPI,28
114,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,5.7,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSOURI,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,29,"CORN, GRAIN - ACRES HARVESTED",2017,MO,,CROPS,ALL PRODUCTION PRACTICES,"3,365,392",STATE,00000000,MISSOURI,29
115,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,0.9,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSOURI,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,29,"CORN, GRAIN - ACRES HARVESTED",2012,MO,,CROPS,ALL PRODUCTION PRACTICES,"3,302,499",STATE,00000000,MISSOURI,29
116,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSOURI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,29,"CORN, GRAIN - ACRES HARVESTED",2007,MO,,CROPS,ALL PRODUCTION PRACTICES,"3,256,195",STATE,00000000,MISSOURI,29
117,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSOURI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,29,"CORN, GRAIN - ACRES HARVESTED",2002,MO,,CROPS,ALL PRODUCTION PRACTICES,"2,677,491",STATE,00000000,MISSOURI,29
118,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MISSOURI,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,29,"CORN, GRAIN - ACRES HARVESTED",1997,MO,,CROPS,ALL PRODUCTION PRACTICES,"2,555,175",STATE,00000000,MISSOURI,29
119,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,13.2,NOT SPECIFIED,,,,00,FIELD CROPS,,MONTANA,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,30,"CORN, GRAIN - ACRES HARVESTED",2017,MT,,CROPS,ALL PRODUCTION PRACTICES,"58,716",STATE,00000000,MONTANA,30
120,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,6.3,NOT SPECIFIED,,,,00,FIELD CROPS,,MONTANA,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,30,"CORN, GRAIN - ACRES HARVESTED",2012,MT,,CROPS,ALL PRODUCTION PRACTICES,"60,693",STATE,00000000,MONTANA,30
121,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MONTANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,30,"CORN, GRAIN - ACRES HARVESTED",2007,MT,,CROPS,ALL PRODUCTION PRACTICES,"38,002",STATE,00000000,MONTANA,30
122,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MONTANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,30,"CORN, GRAIN - ACRES HARVESTED",2002,MT,,CROPS,ALL PRODUCTION PRACTICES,"11,642",STATE,00000000,MONTANA,30
123,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,MONTANA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,30,"CORN, GRAIN - ACRES HARVESTED",1997,MT,,CROPS,ALL PRODUCTION PRACTICES,"13,773",STATE,00000000,MONTANA,30
124,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,6.6,NOT SPECIFIED,,,,00,FIELD CROPS,,NEBRASKA,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,31,"CORN, GRAIN - ACRES HARVESTED",2017,NE,,CROPS,ALL PRODUCTION PRACTICES,"9,455,031",STATE,00000000,NEBRASKA,31
125,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,1.3,NOT SPECIFIED,,,,00,FIELD CROPS,,NEBRASKA,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,31,"CORN, GRAIN - ACRES HARVESTED",2012,NE,,CROPS,ALL PRODUCTION PRACTICES,"9,087,851",STATE,00000000,NEBRASKA,31
126,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEBRASKA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,31,"CORN, GRAIN - ACRES HARVESTED",2007,NE,,CROPS,ALL PRODUCTION PRACTICES,"9,192,656",STATE,00000000,NEBRASKA,31
127,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEBRASKA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,31,"CORN, GRAIN - ACRES HARVESTED",2002,NE,,CROPS,ALL PRODUCTION PRACTICES,"7,344,715",STATE,00000000,NEBRASKA,31
128,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEBRASKA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,31,"CORN, GRAIN - ACRES HARVESTED",1997,NE,,CROPS,ALL PRODUCTION PRACTICES,"8,428,593",STATE,00000000,NEBRASKA,31
129,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,(H),NOT SPECIFIED,,,,00,FIELD CROPS,,NEVADA,UNITED STATES,,CORN,2018-02-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,32,"CORN, GRAIN - ACRES HARVESTED",2017,NV,,CROPS,ALL PRODUCTION PRACTICES,"7,885",STATE,00000000,NEVADA,32
130,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,26.8,NOT SPECIFIED,,,,00,FIELD CROPS,,NEVADA,UNITED STATES,,CORN,2012-12-31 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,32,"CORN, GRAIN - ACRES HARVESTED",2012,NV,,CROPS,ALL PRODUCTION PRACTICES,"3,862",STATE,00000000,NEVADA,32
131,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEVADA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,32,"CORN, GRAIN - ACRES HARVESTED",2007,NV,,CROPS,ALL PRODUCTION PRACTICES,473,STATE,00000000,NEVADA,32
132,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEVADA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,32,"CORN, GRAIN - ACRES HARVESTED",2002,NV,,CROPS,ALL PRODUCTION PRACTICES,241,STATE,00000000,NEVADA,32
133,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,NEVADA,UNITED STATES,,CORN,2012-01-01 00:00:00,CENSUS,,AREA HARVESTED,ANNUAL,00,,32,"CORN, GRAIN - ACRES HARVESTED",1997,NV,,CROPS,ALL PRODUCTION PRACTICES,336,STATE,00000000,NEVADA,32
