,auth_id,auth_title,ref_id,ref_title
207,104,The continuous categorical: a novel simplex-valued exponential family,2561,American statistical association section on survey research methods (asa-srms)
208,104,The continuous categorical: a novel simplex-valued exponential family,2564,Concepts of independence for proportions with a generalization of the dirichlet distribution
209,104,The continuous categorical: a novel simplex-valued exponential family,2567,Analysing continuous proportions in ecology and evolution: a practical introduction to beta and dirichlet regression
210,104,The continuous categorical: a novel simplex-valued exponential family,2571,Isometric logratio transformations for compositional data analysis
211,104,The continuous categorical: a novel simplex-valued exponential family,2573,Partial membership models with application to disability survey data
212,104,The continuous categorical: a novel simplex-valued exponential family,2578,Univariate statistical analysis of environmental (compositional) data: problems and possibilities
213,104,The continuous categorical: a novel simplex-valued exponential family,2583,Compositional data analysis and zeros in micro data
214,104,The continuous categorical: a novel simplex-valued exponential family,2587,Microbiome datasets are compositional: and this is not optional
215,104,The continuous categorical: a novel simplex-valued exponential family,2592,Dirichlet component regression and its applications to psychiatric data
216,104,The continuous categorical: a novel simplex-valued exponential family,2595,An em-algorithm based method to deal with rounded zeros in compositional data under dirichlet models
217,104,The continuous categorical: a novel simplex-valued exponential family,2597,Analysis of compositional data using dirichlet covariate models
218,104,The continuous categorical: a novel simplex-valued exponential family,2600,Regression models for survival data
219,104,The continuous categorical: a novel simplex-valued exponential family,2603,Deep learning convolutional neural network
220,104,The continuous categorical: a novel simplex-valued exponential family,917,Preprint repository arxiv achieves milestone million uploads
221,104,The continuous categorical: a novel simplex-valued exponential family,2610,A statistical model for multiparty electoral data
222,104,The continuous categorical: a novel simplex-valued exponential family,2612,Topics in cryptology –- ct-rsa 2015
223,104,The continuous categorical: a novel simplex-valued exponential family,820,Auto-encoding variational bayes
224,104,The continuous categorical: a novel simplex-valued exponential family,2236,A variational approach to learning curves
225,104,The continuous categorical: a novel simplex-valued exponential family,2619,Decorrelation of neutral vector variables: theory and applications
226,104,The continuous categorical: a novel simplex-valued exponential family,2623,Dirichlet mixture matching projection for supervised linear dimensionality reduction of proportional data
227,104,The continuous categorical: a novel simplex-valued exponential family,2631,Compositional landscape for glass formation in metal alloys
228,104,The continuous categorical: a novel simplex-valued exponential family,2635,Dirichlet and related distributions
229,104,The continuous categorical: a novel simplex-valued exponential family,2639,A modified em alr-algorithm for replacing rounded zeros in compositional data sets
230,104,The continuous categorical: a novel simplex-valued exponential family,2642,Compositional data analysis
231,104,The continuous categorical: a novel simplex-valued exponential family,2644,Compositional data and their analysis: an introduction
232,104,The continuous categorical: a novel simplex-valued exponential family,2646,Geostatistical analysis of compositional data
233,104,The continuous categorical: a novel simplex-valued exponential family,2649,Modelling and analysis of compositional data
234,104,The continuous categorical: a novel simplex-valued exponential family,104,The continuous categorical: a novel simplex-valued exponential family
235,123,Excitatory and inhibitory subnetworks are equally selective during decision-making and emerge simultaneously during learning,10169,Taskdependent representations of stimulus and choice in mouse parietal cortex
